run,dataset,wrap,preproc,filter_type,wi,wf,ordFinal,ordUsed,N,hop,harm,harm_max,harm_ratio,MAE,RMSE,Corr,Score,Nuse,key
9314,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,32,16,0,3,0.5,24.5589826383875,38.9690047884319,0.0781608205822073,-2.44875513761823,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.5)"
9315,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,32,16,1,3,0.2,13.0383108127897,14.5529415455897,0.131479298235287,-1.00553429392385,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.2)"
9316,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,32,16,1,3,0.5,16.4835650007438,26.4386304719166,-0.0202645661297659,-1.72573049856418,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.5)"
9317,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,32,8,0,3,0.2,24.4467459527503,43.3860476755294,0.164057721621113,-2.50448116520072,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.2)"
9318,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,32,8,0,3,0.5,24.4467459527503,43.3860476755294,0.164057721621113,-2.50448116520072,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.5)"
9319,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,32,8,1,3,0.2,14.8250337135057,20.4869915503007,0.272748914696528,-1.15140248932211,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.2)"
9320,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,32,8,1,3,0.5,17.688489763816,33.1658011541313,0.16547813811422,-1.82447305521429,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.5)"
9321,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,64,32,0,3,0.2,29.9202483820105,36.4193635006986,-0.120117272991596,-2.83010847544874,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.2)"
9322,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,64,32,0,3,0.5,29.9202483820105,36.4193635006986,-0.120117272991596,-2.83010847544874,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.5)"
9323,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,64,32,1,3,0.2,41.4639692145777,43.4911130877384,-0.0290146836124524,-3.55191691393262,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.2)"
9324,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,64,32,1,3,0.5,35.1420668165536,38.8151094209974,-0.0697178407095715,-3.12065816223716,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.5)"
9325,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,64,16,0,3,0.2,30.2699767301436,37.5221649466671,-0.0153214439967099,-2.77955911205946,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.2)"
9326,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,64,16,0,3,0.5,30.2699767301436,37.5221649466671,-0.0153214439967099,-2.77955911205946,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.5)"
9327,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,64,16,1,3,0.2,39.9899583495595,42.1431050598815,0.0130500837739062,-3.39121800236678,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.2)"
9328,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,64,16,1,3,0.5,36.330674859632,40.3312246203148,0.0463442347552848,-3.11456366223681,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.5)"
9329,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,128,64,0,3,0.2,35.3757226781685,39.8580924378558,-0.161644421220836,-3.25903363639112,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.2)"
9330,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,128,64,0,3,0.5,35.3757226781685,39.8580924378558,-0.161644421220836,-3.25903363639112,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.5)"
9331,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,128,64,1,3,0.2,51.2969605754974,53.7937736084256,0.0136682231431129,-4.34430559257928,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.2)"
9332,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,128,64,1,3,0.5,44.7978106864459,47.3619987549323,-0.119601180871838,-3.93822500702521,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.5)"
9333,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,128,32,0,3,0.2,35.7935856221771,40.5533973507846,-0.0256961290794061,-3.16715532188108,2950,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.2)"
9334,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,128,32,0,3,0.5,35.7935856221771,40.5533973507846,-0.0256961290794061,-3.16715532188108,2950,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.5)"
9335,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,128,32,1,3,0.2,51.9066600763706,54.0418090471717,-0.00323912310664133,-4.3999657618309,2950,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.2)"
9336,POLARH10 x phase,1,movmedian2s,firpm,0.8,2,2,64,128,32,1,3,0.5,44.9174745459669,47.753090584597,0.0320226066040938,-3.80562080684748,2950,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.5)"
9337,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,32,16,0,3,0.2,24.5589826383875,38.9690047884319,0.0781608205822073,-2.44875513761823,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.2)"
9338,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,32,16,0,3,0.5,24.5589826383875,38.9690047884319,0.0781608205822073,-2.44875513761823,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.5)"
9339,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,32,16,1,3,0.2,13.0383108127897,14.5529415455897,0.131479298235287,-1.00553429392385,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.2)"
9340,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,32,16,1,3,0.5,16.4835650007438,26.4386304719166,-0.0202645661297659,-1.72573049856418,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.5)"
9341,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,32,8,0,3,0.2,24.4467459527503,43.3860476755294,0.164057721621113,-2.50448116520072,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.2)"
9342,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,32,8,0,3,0.5,24.4467459527503,43.3860476755294,0.164057721621113,-2.50448116520072,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.5)"
9343,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,32,8,1,3,0.2,14.8250337135057,20.4869915503007,0.272748914696528,-1.15140248932211,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.2)"
9344,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,32,8,1,3,0.5,17.688489763816,33.1658011541313,0.16547813811422,-1.82447305521429,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.5)"
9345,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,64,32,0,3,0.2,29.9202483820105,36.4193635006986,-0.120117272991596,-2.83010847544874,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.2)"
9346,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,64,32,0,3,0.5,29.9202483820105,36.4193635006986,-0.120117272991596,-2.83010847544874,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.5)"
9347,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,64,32,1,3,0.2,41.4639692145777,43.4911130877384,-0.0290146836124524,-3.55191691393262,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.2)"
9348,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,64,32,1,3,0.5,35.1420668165536,38.8151094209974,-0.0697178407095715,-3.12065816223716,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.5)"
9349,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,64,16,0,3,0.2,30.2699767301436,37.5221649466671,-0.0153214439967099,-2.77955911205946,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.2)"
9350,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,64,16,0,3,0.5,30.2699767301436,37.5221649466671,-0.0153214439967099,-2.77955911205946,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.5)"
9351,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,64,16,1,3,0.2,39.9899583495595,42.1431050598815,0.0130500837739062,-3.39121800236678,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.2)"
9352,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,64,16,1,3,0.5,36.330674859632,40.3312246203148,0.0463442347552848,-3.11456366223681,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.5)"
9353,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,128,64,0,3,0.2,35.3757226781685,39.8580924378558,-0.161644421220836,-3.25903363639112,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.2)"
9354,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,128,64,0,3,0.5,35.3757226781685,39.8580924378558,-0.161644421220836,-3.25903363639112,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.5)"
9355,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,128,64,1,3,0.2,51.2969605754974,53.7937736084256,0.0136682231431129,-4.34430559257928,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.2)"
9356,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,128,64,1,3,0.5,44.7978106864459,47.3619987549323,-0.119601180871838,-3.93822500702521,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.5)"
9357,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,128,32,0,3,0.2,35.7935856221771,40.5533973507846,-0.0256961290794061,-3.16715532188108,2950,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.2)"
9358,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,128,32,0,3,0.5,35.7935856221771,40.5533973507846,-0.0256961290794061,-3.16715532188108,2950,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.5)"
9359,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,128,32,1,3,0.2,51.9066600763706,54.0418090471717,-0.00323912310664133,-4.3999657618309,2950,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.2)"
9360,POLARH10 x phase,1,movmedian2s,firpm,0.8,2.5,2,64,128,32,1,3,0.5,44.9174745459669,47.753090584597,0.0320226066040938,-3.80562080684748,2950,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-2.5Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.5)"
9361,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,32,16,0,3,0.2,24.5589826383875,38.9690047884319,0.0781608205822073,-2.44875513761823,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.2)"
9362,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,32,16,0,3,0.5,24.5589826383875,38.9690047884319,0.0781608205822073,-2.44875513761823,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.5)"
9363,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,32,16,1,3,0.2,13.0383108127897,14.5529415455897,0.131479298235287,-1.00553429392385,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.2)"
9364,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,32,16,1,3,0.5,16.4835650007438,26.4386304719166,-0.0202645661297659,-1.72573049856418,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.5)"
9365,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,32,8,0,3,0.2,24.4467459527503,43.3860476755294,0.164057721621113,-2.50448116520072,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.2)"
9366,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,32,8,0,3,0.5,24.4467459527503,43.3860476755294,0.164057721621113,-2.50448116520072,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.5)"
9367,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,32,8,1,3,0.2,14.8250337135057,20.4869915503007,0.272748914696528,-1.15140248932211,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.2)"
9368,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,32,8,1,3,0.5,17.688489763816,33.1658011541313,0.16547813811422,-1.82447305521429,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.5)"
9369,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,64,32,0,3,0.2,29.9202483820105,36.4193635006986,-0.120117272991596,-2.83010847544874,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.2)"
9370,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,64,32,0,3,0.5,29.9202483820105,36.4193635006986,-0.120117272991596,-2.83010847544874,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.5)"
9371,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,64,32,1,3,0.2,41.4639692145777,43.4911130877384,-0.0290146836124524,-3.55191691393262,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.2)"
9372,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,64,32,1,3,0.5,35.1420668165536,38.8151094209974,-0.0697178407095715,-3.12065816223716,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.5)"
9373,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,64,16,0,3,0.2,30.2699767301436,37.5221649466671,-0.0153214439967099,-2.77955911205946,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.2)"
9374,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,64,16,0,3,0.5,30.2699767301436,37.5221649466671,-0.0153214439967099,-2.77955911205946,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.5)"
9375,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,64,16,1,3,0.2,39.9899583495595,42.1431050598815,0.0130500837739062,-3.39121800236678,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.2)"
9376,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,64,16,1,3,0.5,36.330674859632,40.3312246203148,0.0463442347552848,-3.11456366223681,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.5)"
9377,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,128,64,0,3,0.2,35.3757226781685,39.8580924378558,-0.161644421220836,-3.25903363639112,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.2)"
9378,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,128,64,0,3,0.5,35.3757226781685,39.8580924378558,-0.161644421220836,-3.25903363639112,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.5)"
9379,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,128,64,1,3,0.2,51.2969605754974,53.7937736084256,0.0136682231431129,-4.34430559257928,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.2)"
9380,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,128,64,1,3,0.5,44.7978106864459,47.3619987549323,-0.119601180871838,-3.93822500702521,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=128 | hop=64 | harm=1(max3,r0.5)"
9381,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,128,32,0,3,0.2,35.7935856221771,40.5533973507846,-0.0256961290794061,-3.16715532188108,2950,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.2)"
9382,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,128,32,0,3,0.5,35.7935856221771,40.5533973507846,-0.0256961290794061,-3.16715532188108,2950,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=128 | hop=32 | harm=0(max3,r0.5)"
9383,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,128,32,1,3,0.2,51.9066600763706,54.0418090471717,-0.00323912310664133,-4.3999657618309,2950,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.2)"
9384,POLARH10 x phase,1,movmedian2s,firpm,0.8,3,2,64,128,32,1,3,0.5,44.9174745459669,47.753090584597,0.0320226066040938,-3.80562080684748,2950,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3Hz,ord2,used64) | N=128 | hop=32 | harm=1(max3,r0.5)"
9385,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,32,16,0,3,0.2,24.5589826383875,38.9690047884319,0.0781608205822073,-2.44875513761823,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.2)"
9386,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,32,16,0,3,0.5,24.5589826383875,38.9690047884319,0.0781608205822073,-2.44875513761823,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=32 | hop=16 | harm=0(max3,r0.5)"
9387,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,32,16,1,3,0.2,13.0383108127897,14.5529415455897,0.131479298235287,-1.00553429392385,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.2)"
9388,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,32,16,1,3,0.5,16.4835650007438,26.4386304719166,-0.0202645661297659,-1.72573049856418,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=32 | hop=16 | harm=1(max3,r0.5)"
9389,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,32,8,0,3,0.2,24.4467459527503,43.3860476755294,0.164057721621113,-2.50448116520072,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.2)"
9390,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,32,8,0,3,0.5,24.4467459527503,43.3860476755294,0.164057721621113,-2.50448116520072,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=32 | hop=8 | harm=0(max3,r0.5)"
9391,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,32,8,1,3,0.2,14.8250337135057,20.4869915503007,0.272748914696528,-1.15140248932211,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.2)"
9392,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,32,8,1,3,0.5,17.688489763816,33.1658011541313,0.16547813811422,-1.82447305521429,2988,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=32 | hop=8 | harm=1(max3,r0.5)"
9393,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,64,32,0,3,0.2,29.9202483820105,36.4193635006986,-0.120117272991596,-2.83010847544874,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.2)"
9394,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,64,32,0,3,0.5,29.9202483820105,36.4193635006986,-0.120117272991596,-2.83010847544874,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=64 | hop=32 | harm=0(max3,r0.5)"
9395,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,64,32,1,3,0.2,41.4639692145777,43.4911130877384,-0.0290146836124524,-3.55191691393262,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.2)"
9396,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,64,32,1,3,0.5,35.1420668165536,38.8151094209974,-0.0697178407095715,-3.12065816223716,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=64 | hop=32 | harm=1(max3,r0.5)"
9397,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,64,16,0,3,0.2,30.2699767301436,37.5221649466671,-0.0153214439967099,-2.77955911205946,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.2)"
9398,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,64,16,0,3,0.5,30.2699767301436,37.5221649466671,-0.0153214439967099,-2.77955911205946,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=64 | hop=16 | harm=0(max3,r0.5)"
9399,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,64,16,1,3,0.2,39.9899583495595,42.1431050598815,0.0130500837739062,-3.39121800236678,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.2)"
9400,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,64,16,1,3,0.5,36.330674859632,40.3312246203148,0.0463442347552848,-3.11456366223681,2975,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=64 | hop=16 | harm=1(max3,r0.5)"
9401,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,128,64,0,3,0.2,35.3757226781685,39.8580924378558,-0.161644421220836,-3.25903363639112,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.2)"
9402,POLARH10 x phase,1,movmedian2s,firpm,0.8,3.5,2,64,128,64,0,3,0.5,35.3757226781685,39.8580924378558,-0.161644421220836,-3.25903363639112,2937,"wrap=1 | pre=movmedian2s | flt=firpm(0.8-3.5Hz,ord2,used64) | N=128 | hop=64 | harm=0(max3,r0.5)"
